review_id,text
htOqpm9U7I1E_F2_89LA-w,"We have eaten the White Castle freezer pack sliders and I was curious to see the most western White Castle location in Las Vegas. None in California. The sliders are almost identical except for 2 things: these ones contain a pickle and the bun is more moist, some were soggy. I got super indigestion after eating 4 of these guys. It was nice to try once in person but that's it."
PKYWQwRAgqqQu7s-amFglA,"Cute little burgers. Good ratio of onions and pickles. Kind of wish it had already come with ketchup or mayo inside. I guess this place is really only for those who know what to expect. If not, kind of setting yourself up for failure."
YXIwgxUdY2ZsvXQx45RVtw,We finally tried White Castle. The line was unbelievably long. The service was friendly and quick in helping. The hamburger was different then any burger I have eaten. Their very simple and tiny. The burger is super thin and small  which includes a pickle and a few chopped onions. The bun is super soft but delicious. The combination of cheap and small makes you want to come back for more. Unfortunately you will need to order quite a few in order to feel full. Sometimes simple is better. There is no glamour to these burgers. The restaurant is full of people with happy smiles. Unfortunately the location needs to be cleaned more often after people eat at the tables.
wR9bPZ7PfsmxKeBM7t-oZA,"I like this place. The workers have great customer service and their services are fast. I seen a couple complaints that this place is similar to the frozen stuff.  Um.. yeah... shouldnt it be??  If i owned a restaurant and decided to sell my food to the grocery stores, i would want it to taste like it was the same as dining in.  
Las Vegas is a tourists city and I'm very grateful for restaurants from around the world to land here.  It's very welcoming for those that moved out here and miss what they grew up with."
PrT4llvkHw6UDw6mboL6Kw,"I agree with most people that White Castle is a bit overrated.  The fries are akin to the ones you got in grade school cafeterias.  The sliders are tasty.

The service was good.  We came by at 11am on a Monday and ordered a 10 slider pack.  There was only one couple in front of us but we got our food within a minute after ordering."
Zkq4gXrQ8xKcnFrEf9giLg,"Oh my...

As a person who has at times struggled with weight I have to say that going to the Las Vegas White Castle location was the biggest boost of self confidence.

The average circumference of the people that were there to eat was over the morbidly obese range...one guy had a gut that was drooping over his shorts.  And I saw a few order the 100 burger box...I actually couldn't help myself but stare several times...I felt instant guilt and wondered how many children in the Philippines were hungry

I liked the burgers but after seeing what can't be unseen...I won't be going back and I'll be heading to church to pray and to the gym to run"
yJwTxilbGkfjcfcwnToYog,"My mom use to buy these babies at the grocery store all the time but I finally got to try this place out!  I loved it!! I am sure people love it when they are drunk as well but I was sober when I ate these!  The ones at the market do not have pickles in them but these do.  The taste so good with the cheese!!  Their fries are pretty good too as well as their fried onion things.  Kinda like onion rings.  I would definitely come back!  Too bad they don't sell it in singles.

NOTE:
-Extra charge for cheese (30 cents each)"
moir5eYkWaMtIVvdc9lWjA,"So, I came here the last week I was living in Vegas hoping that it would be as amazing as Harold and Kumar show in their movie about how amazing White Castle is.  I literally went on a journey from Reno to Las Vegas, then finally got to White Castle with high hopes.
Yea there was a long line (its Vegas, there are long lines everywhere and long wait times in Vegas on the strip).
We got our food quickly, but oh my gawd it was disgusting.  I am so disappointed that the burgers were watery, like they were frozen and not cooked all the way.
The sliders filled me up quickly, but it was not satisfying. Definitely really expensive and not worth the price. 
Dont expect to have that amazing experience there, unless you are super drunk or high and dont care what you put in your mouth. Fries were ok."
lspsuJKW4OEgErfxhzl6Ig,This place is great for a late night drink food run. The line can be long but is worth it. If you do come with a large group order the large pack.
q94LMwM0jRkV7o60ISDftA,"There is nothing special about this place. Read the Yelp Reviews and trust them! Do not come here! Harold and Kumar promoted this place like no other so everyone had to come try them, I was one of those people.

The sliders are worse than the ones sold in the frozen foods section. It is small and will fit into the size of your palm. The bread was slightly warm and soggy. The patty was dry. The small pickle was lying naked alongside small speckles of onions. It was not tasty at all. I had to squeeze a full bag of ketchup on it to give it life. For a dollar something each, I would rather walk myself to a McDonalds and order something off the dollar menu.

My boyfriend and I decided to come here because it was 5am and he was starving. Shake Shack and Rasising Canes were both closed so White Castle it was. The next morning, my boyfriend and I woke up with bad tummyaches. Luckily, our hotel had two bathrooms...."
TwNnTZubPbYjUBWGnBa3vQ,"White Castles are not a common sight in Los Angeles county.  Friends say that they were once plentiful, but I understand that they have retreated to the comfort of the east coast. Save this one. This White Castle is all alone out here in Vegas. So, it was on my list of things to see and experience in Las Vegas. I'd never had one. Not even from the grocery store. I'd even seen all three of the Harold & Kumar movies about them. I was super excited. Well done White Castle!  
    So, I parked my ride back at the LINQ self parking, and hiked down this way to get to the Treasure Island for the Pirate ship battles and the Marvel thingy. It was quite of a hike to thie point. Several times I pondered giving up and taking the Monorail. But I persevered, and this was a well deserved stopping point. The Las Vegas strip is deceptively long.  
     As I entered there was a bit of a line at the counter when I walked in. The sounds of the nearby casino jingled and buzzed and tempted through a huge opening in one wall. I assume the White Castle is open at all hours to collect the hungry gamblers. Which is probably alot, as the smell of burgers wafted across my nose as I looked up at the great big menu to figure out what I wanted. Looking at the items, the prices ranged within your usual 'fast food prices'.
     There was a range of options. Meat, other Meat. Fake Meat. No Meat. All the glutens, none of the glutens. Even Vegetarian and probably Vegan options. I saw a sign for a double cheeseburger combo (little teeny ones) and decided that's what I wanted. I wound my way through the line and got to a register, and ordered one from the nice lady behind the counter.
    I was given a cup and a receipt. I took both to find a place to sit. Easier said than done. This place was pretty popular. Eventually I found one at a high common table. I set my camera bag and phone on the table corner to mark it as being taken. As I went over to get an iced tea, I heard my number called. I altered my trip back to my table, and veered back over towards the counter to pick up my tray of food. I was excited, I was eager. I was going to try White Castle burgers. I reached into my bag and withdrew the three small boxes inside. 
    Hrm. These three tiny things are supposed to fill up me? Seriously? Hrm. Ok. After the yelp photo, I carefully pulled out the miniscule burgers, doing my best to save the buns from ripping. I excitedly took a bite of one. It was okay? I was not as awed and amazed as Harold and Kumar were. I wasn't overwhelmed and taken away on a meaty dream sequence of awesomeness. I was just kinda sorta whelmed.
    Even the iced tea was that fountain done stuff. Not brewed iced tea. Meh. I'd have rather been eating a Carl's Jr. Big Carl. But. I'd finally experienced it. Checked it off my list. That's part of the excitement of life I suppose. To get out there and try new things. Sometimes they're just not as great as the commercials."
