age,CHI_Month_0,CHI_0_1,Support_Cases_0,Support_Cases_0_1,SP_0,SP_0_1,Logins,Blog,Views,LastLogin,churn
28,186,11,1,0,3,0,168,1,8,0,0
26,31,26,0,0,0,0,2,0,13,84,0
29,29,1,0,0,0,0,18,0,1,3,0
28,37,33,0,0,0,0,5,0,40,2,0
28,75,0,0,0,0,0,1,0,0,10,0
28,126,6,0,0,0,0,26,4,263,7,0
29,124,7,0,0,0,0,13,0,22,24,0
16,225,52,1,1,3,3,62,2,354,2,0
23,120,27,0,0,0,0,7,1,158,6,0
29,63,7,0,0,0,0,12,0,0,31,0
7,66,3,0,0,0,0,5,3,14,5,0
28,115,37,0,0,0,0,21,2,0,0,0
28,69,29,0,0,0,0,4,0,149,29,0
28,3,3,0,0,0,0,0,0,8,31,0
25,215,8,1,1,3,0,42,0,103,1,0
20,50,0,1,1,3,0,16,0,1,20,0
20,230,19,2,1,3,0,28,2,482,1,0
20,107,10,0,3,0,3,0,0,191,5,0
20,129,26,0,0,0,0,4,1,121,1,0
19,224,14,2,1,3,0,63,2,467,0,0
21,84,21,0,0,0,0,2,2,5,8,0
19,66,9,0,0,0,0,22,0,12,0,0
14,72,0,0,0,0,0,24,0,23,0,1
20,44,37,1,0,3,0,31,0,8,1,0
20,89,57,0,0,0,0,4,2,646,31,0
20,0,0,0,0,0,0,0,0,0,31,1
20,147,30,0,0,0,0,88,3,24,3,0
21,60,1,0,0,0,0,0,0,61,10,0
21,149,18,0,0,0,0,2,2,244,1,0
21,87,5,0,0,0,0,7,0,"1,100.00",1,0
2,0,0,0,0,0,0,0,0,0,0,0
17,94,5,0,0,0,0,5,0,403,4,0
19,152,3,1,1,3,3,18,1,40,1,0
21,221,66,0,0,0,0,148,6,"1,215.00",1,0
21,179,1,1,0,3,0,35,2,270,1,0
20,136,2,3,2,3,0,39,2,45,0,0
20,163,20,0,1,0,3,17,6,259,0,0
21,170,0,1,1,3,3,15,3,46,0,0
21,118,0,0,0,0,0,2,0,320,0,0
20,120,0,0,0,0,0,4,0,250,25,0
21,76,48,0,0,0,0,3,1,31,9,0
19,68,21,1,4,3,0.3,9,0,15,1,0
21,211,6,3,1,2.3,0.2,56,5,178,3,0
20,131,15,0,0,0,0,148,1,14,9,0
21,68,68,0,0,0,0,12,1,0,31,0
7,1,1,0,0,0,0,0,0,0,5,0
21,138,11,0,0,0,0,80,0,690,12,0
21,205,28,1,1,3,0,44,0,484,0,0
21,91,2,0,0,0,0,1,3,7,14,0
19,28,1,0,0,0,0,0,0,11,31,0
21,148,12,1,2,0,3,19,3,"1,145.00",6,0
20,120,15,0,1,0,0,24,0,16,2,0
21,82,46,1,1,3,3,12,0,23,31,0
21,0,0,0,0,0,0,0,0,45,31,0
21,145,29,0,0,0,0,20,12,15,2,0
21,158,30,0,0,0,0,3,0,225,3,0
15,75,2,0,0,0,0,3,0,98,3,0
21,34,27,0,0,0,0,0,0,174,0,0
19,155,8,0,2,0,3,59,10,0,0,0
21,90,16,0,0,0,0,5,2,0,5,0
21,7,3,0,0,0,0,0,0,1,33,0
19,0,0,0,0,0,0,0,0,0,31,0
18,20,26,0,0,0,0,3,0,1,24,0
20,145,0,0,1,0,3,8,0,84,0,0
21,150,10,0,0,0,0,21,1,129,0,0
21,48,1,0,0,0,0,0,0,72,31,0
21,193,7,0,0,0,0,39,0,198,1,0
20,118,108,6,5,2.7,2.7,113,0,0,3,0
21,126,10,0,0,0,0,25,0,187,2,0
20,40,0,0,0,0,0,27,0,0,5,0
20,165,15,4,8,3,0,65,0,4,2,0
21,0,0,0,0,0,0,0,0,0,31,1
19,116,25,0,0,0,0,8,0,54,27,0
21,213,1,0,1,0,3,115,0,"4,437.00",0,0
20,95,0,0,0,0,0,1,0,75,4,0
20,95,0,0,0,0,0,3,0,3,35,0
20,42,2,0,0,0,0,13,0,0,2,0
21,45,11,0,0,0,0,5,0,2,5,0
19,88,36,0,0,0,0,33,2,25,23,0
21,66,11,0,0,0,0,10,0,332,12,0
20,161,3,0,0,0,0,11,2,28,1,0
21,98,1,0,1,0,3,7,0,171,28,0
20,158,14,0,1,0,3,29,2,147,0,0
20,253,8,3,1,2.7,0.3,23,1,914,0,0
14,60,25,0,0,0,0,0,0,67,31,1
12,62,62,0,0,0,0,73,4,23,2,0
21,81,1,1,1,3,3,4,0,200,29,0
21,86,4,0,0,0,0,4,5,0,17,0
2,0,0,0,0,0,0,0,0,0,0,0
21,172,2,0,0,0,0,26,2,601,0,0
19,162,12,0,0,0,0,3,1,181,0,0
20,235,0,0,4,0,3,7,0,"2,656.00",0,0
21,99,2,0,0,0,0,5,0,214,9,0
19,116,12,1,4,3,0,7,0,53,3,0
21,37,0,0,0,0,0,0,0,20,31,1
20,163,10,1,1,3,3,69,0,5,0,0
20,141,0,1,2,3,0,28,0,407,1,0
14,100,1,0,0,0,0,7,1,0,3,1
17,26,31,0,2,0,2.5,2,0,"1,801.00",3,0
17,178,18,0,0,0,0,12,2,291,2,0
20,137,21,0,0,0,0,24,5,660,2,0
19,86,40,0,1,0,0,64,0,2,0,0
21,103,3,1,1,2,2,87,0,0,0,0
20,55,0,0,0,0,0,17,0,2,11,0
20,56,50,0,0,0,0,5,1,93,4,0
20,120,0,0,0,0,0,4,0,0,4,0
17,239,11,0,0,0,0,42,5,402,0,0
13,81,7,0,0,0,0,3,0,732,32,0
20,154,17,5,2,2.8,0.3,64,3,501,0,0
19,129,40,0,0,0,0,11,0,97,1,0
19,80,13,1,1,3,3,18,0,13,1,0
20,137,5,0,3,0,3,15,0,707,0,0
36,31,1,0,0,0,0,1,0,105,10,0
35,84,1,0,0,0,0,26,0,"2,741.00",0,0
36,160,10,0,0,0,0,38,0,107,0,0
35,216,18,1,0,3,0,81,1,207,0,0
35,80,0,0,0,0,0,1,0,0,36,0
36,80,22,0,0,0,0,8,0,21,20,1
35,41,40,1,1,3,3,2,0,7,31,0
34,83,26,0,0,0,0,7,1,22,10,0
36,60,10,0,0,0,0,17,0,0,7,0
34,159,35,0,0,0,0,4,1,5,3,0
35,160,5,5,0,3,0,25,1,7,1,0
35,74,34,0,0,0,0,8,0,7,31,0
35,80,66,0,0,0,0,10,0,17,31,0
34,90,3,2,1,3,0,73,0,147,0,0
35,208,4,0,0,0,0,32,1,10,0,0
35,122,2,0,0,0,0,34,0,70,0,0
36,135,16,0,3,0,3,95,1,386,1,0
36,31,0,0,0,0,0,31,0,0,7,0
35,125,13,0,0,0,0,1,0,"1,345.00",5,0
36,180,15,0,0,0,0,94,0,"1,911.00",1,0
35,213,1,0,1,0,3,37,1,655,1,0
31,120,0,0,0,0,0,15,0,13,2,0
35,112,24,0,0,0,0,4,0,24,31,0
35,178,36,0,0,0,0,8,2,658,3,0
34,32,1,0,0,0,0,0,0,13,31,0
34,171,36,2,2,3,3,52,1,63,1,0
35,150,0,0,0,0,0,2,0,40,14,0
35,150,18,0,0,0,0,25,12,22,1,0
35,0,0,0,0,0,0,0,0,0,31,0
33,143,10,0,1,0,3,12,0,0,6,0
35,201,18,0,0,0,0,16,2,424,6,0
32,183,8,0,1,0,3,111,1,23,0,0
33,70,69,1,1,3,3,14,1,0,31,0
35,0,15,0,0,0,0,0,0,13,31,0
35,80,0,1,1,3,3,6,0,281,28,0
35,61,71,0,0,0,0,12,3,46,7,0
34,102,1,0,0,0,0,15,0,24,14,0
35,16,38,0,0,0,0,0,0,3,31,0
35,5,10,0,0,0,0,0,0,176,24,0
35,160,11,1,0,2,0,34,0,79,3,0
14,0,23,0,0,0,0,35,0,0,1,0
35,81,15,0,0,0,0,12,0,53,31,0
27,76,10,1,1,2,2,5,0,16,25,1
34,28,0,1,1,3,3,32,0,0,1,0
35,150,5,2,1,2.5,0.5,11,0,93,2,0
35,33,0,0,0,0,0,2,0,0,31,0
52,165,36,0,0,0,0,12,1,88,14,0
35,135,6,0,0,0,0,10,4,948,0,0
35,0,0,0,0,0,0,0,0,5,31,0
35,154,4,0,0,0,0,2,0,101,0,0
35,101,1,0,0,0,0,13,0,5,1,0
35,166,3,0,0,0,0,12,1,"1,601.00",3,0
35,87,0,0,0,0,0,23,0,31,13,0
35,86,1,0,0,0,0,4,0,7,0,0
35,84,40,0,0,0,0,13,0,68,16,0
34,66,40,0,0,0,0,4,0,0,6,0
34,80,35,0,0,0,0,2,0,2,31,0
34,115,8,0,0,0,0,1,0,177,0,0
35,36,0,0,0,0,0,17,0,0,36,0
35,67,1,0,0,0,0,2,0,11,2,0
32,173,9,1,1,3,3,10,1,372,2,0
34,57,11,0,0,0,0,5,0,0,5,0
35,82,36,0,0,0,0,12,0,95,31,0
34,105,62,0,0,0,0,0,1,8,11,0
33,81,34,0,0,0,0,20,0,51,31,0
33,93,11,0,0,0,0,6,0,68,2,0
34,91,34,0,0,0,0,7,1,40,3,0
34,149,15,0,0,0,0,2,1,93,0,0
34,91,0,0,0,0,0,6,0,542,31,0
14,178,7,0,1,0,3,40,1,49,0,0
16,7,3,0,0,0,0,0,0,0,31,0
34,60,9,0,0,0,0,2,0,0,3,0
35,66,2,0,0,0,0,0,0,106,31,0
35,88,38,0,0,0,0,21,3,0,5,0
34,20,25,0,0,0,0,2,0,0,103,0
31,139,27,0,0,0,0,6,4,"1,725.00",3,0
34,273,73,2,1,3,0.3,9,4,"2,744.00",0,0
34,81,24,0,0,0,0,4,0,30,31,0
34,125,80,0,0,0,0,21,0,107,2,0
34,10,0,0,0,0,0,0,0,0,31,0
34,227,7,5,5,2.8,2.8,11,4,"27,768.00",0,0
34,95,0,0,0,0,0,0,0,213,31,0
34,30,10,0,0,0,0,0,0,"1,174.00",31,0
32,160,0,0,0,0,0,26,0,74,4,0
34,151,12,2,1,3,0,50,0,287,0,0
32,69,49,0,0,0,0,18,0,10,2,0
34,162,21,2,2,3,0,27,2,"1,536.00",5,0
9,183,7,9,1,2.9,0.1,87,3,16,0,0
28,31,37,0,0,0,0,1,0,28,17,0
33,0,0,0,0,0,0,0,0,0,31,1
33,59,24,1,1,3,3,15,0,1,24,0
34,206,15,1,4,3,0,10,1,"1,118.00",0,0
34,149,0,1,1,3,3,12,2,57,1,0
33,141,10,0,0,0,0,2,0,2,5,0
34,56,38,0,0,0,0,8,0,412,53,0
34,136,1,0,0,0,0,5,1,154,0,0
33,138,3,3,3,3,3,40,7,8,1,0
34,145,5,0,2,0,3,9,0,195,5,0
34,125,36,0,0,0,0,2,1,266,0,0
34,20,0,0,0,0,0,0,0,0,31,0
32,135,15,1,1,3,3,2,0,114,1,0
34,134,37,0,0,0,0,3,1,254,0,0
34,118,38,1,1,3,0,3,1,27,2,0
46,87,2,0,0,0,0,13,0,0,0,0
34,137,14,1,1,3,3,14,1,75,1,0
1,0,0,0,0,0,0,0,0,0,0,0
34,97,55,0,0,0,0,2,1,280,38,0
34,192,1,0,0,0,0,2,1,717,7,0
34,94,25,0,0,0,0,0,0,7,30,0
32,17,0,0,0,0,0,3,0,0,13,1
34,125,77,3,1,3,0,63,6,168,0,0
34,87,1,0,0,0,0,4,0,31,1,0
33,183,2,0,2,0,3,61,1,52,2,0
29,130,15,0,0,0,0,13,0,14,0,0
34,153,6,1,1,2,2,15,6,17,3,0
32,62,11,0,0,0,0,0,0,0,7,0
34,193,1,1,1,3,3,34,2,32,0,0
23,148,9,0,0,0,0,32,1,166,1,0
33,106,10,0,1,0,2,13,0,651,4,0
34,77,10,0,0,0,0,7,0,9,27,0
32,172,13,0,0,0,0,123,2,30,0,0
34,175,15,1,0,2,1,130,0,411,1,0
34,112,1,1,1,2,2,20,0,5,8,0
34,78,50,0,0,0,0,42,1,15,0,0
33,95,2,0,0,0,0,3,2,0,1,0
28,87,0,0,0,0,0,2,0,41,31,0
34,32,1,0,0,0,0,18,0,0,6,0
33,89,64,1,1,3,3,22,3,156,2,0
32,120,14,0,5,0,3,5,0,"7,267.00",0,0
22,193,13,0,1,0,3,14,3,75,0,0
20,116,46,0,0,0,0,14,0,10,31,0
19,128,1,0,0,0,0,11,0,92,0,0
20,180,3,3,2,3,0,50,0,753,0,0
5,42,37,2,2,3,3,6,0,4,15,0
5,174,30,3,1,3,3,48,0,0,0,0
17,184,58,2,1,3.5,0.5,153,0,55,2,0
20,77,26,0,0,0,0,1,0,26,21,0
19,88,0,0,0,0,0,0,0,216,31,1
16,148,33,0,0,0,0,14,1,28,0,0
20,125,15,0,0,0,0,8,0,482,2,0
20,49,21,0,0,0,0,2,0,0,3,0
19,172,34,1,1,3,3,42,1,593,0,0
20,31,9,0,0,0,0,0,0,26,30,0
19,146,45,0,0,0,0,4,3,42,0,0
20,101,15,0,0,0,0,3,0,11,30,0
17,94,3,0,0,0,0,21,1,0,18,0
20,173,1,2,2,3,3,21,1,515,0,0
20,183,9,3,3,3,3,37,1,990,3,0
19,66,15,0,0,0,0,4,0,43,10,0
14,122,2,0,0,0,0,8,1,70,1,0
12,162,18,0,0,0,0,57,1,170,1,1
19,104,10,1,1,2,2,84,0,8,7,0
20,93,9,0,0,0,0,27,0,274,4,0
20,72,10,1,1,3,3,7,0,15,7,0
17,0,0,0,0,0,0,0,0,4,31,0
20,164,15,0,2,0,3,10,1,24,0,0
19,198,2,0,0,0,0,10,4,125,3,0
19,31,1,0,0,0,0,0,0,2,31,0
20,79,1,0,0,0,0,1,0,"1,647.00",2,0
19,230,9,0,0,0,0,53,8,865,0,0
19,164,14,2,2,3,3,43,1,323,0,0
20,101,0,0,0,0,0,2,0,95,4,0
10,170,10,4,1,3,0,8,0,434,0,0
20,230,10,0,1,0,3,14,15,156,0,0
19,0,0,0,0,0,0,0,0,2,31,1
20,102,36,0,0,0,0,25,2,19,4,0
9,240,30,2,1,3,0,135,1,382,0,0
20,146,0,1,1,3,3,0,1,138,3,0
19,109,0,0,0,0,0,9,0,53,5,0
17,168,19,1,0,3,1,7,1,126,0,0
20,85,1,0,0,0,0,4,0,2,2,0
20,88,38,0,0,0,0,10,1,129,4,0
19,27,2,0,0,0,0,20,0,0,0,0
20,176,14,0,0,0,0,4,1,59,23,0
19,109,38,0,0,0,0,5,2,4,12,0
20,121,1,4,4,2.8,2.8,8,0,85,0,0
19,114,3,0,0,0,0,9,0,23,1,0
20,78,37,0,0,0,0,3,2,81,0,0
19,191,9,2,2,3,3,87,1,56,1,0
11,163,15,0,0,0,0,0,1,42,1,0
20,150,5,0,0,0,0,4,3,195,2,0
20,136,2,2,1,3,0,8,1,218,3,0
19,89,7,1,1,3,3,10,0,36,5,0
19,126,9,0,1,0,0,2,1,0,6,0
19,135,17,0,1,0,2,38,0,259,0,0
19,70,0,0,0,0,0,2,0,137,1,0
20,215,7,6,2,3,0,78,2,462,0,0
20,90,39,0,0,0,0,5,2,32,2,0
18,132,2,1,2,3,0,11,0,193,2,0
18,110,12,0,0,0,0,3,0,301,0,0
20,174,14,0,0,0,0,18,2,204,1,0
12,193,1,1,1,3,3,100,1,865,0,0
20,190,3,0,3,0,3,5,2,425,4,0
19,85,0,0,0,0,0,0,0,0,10,0
19,55,31,0,0,0,0,8,0,139,2,0
18,192,17,2,1,2.5,0.5,22,2,"1,478.00",3,0
13,113,11,4,2,3,0,19,2,1,0,0
20,89,37,0,0,0,0,0,1,0,1,0
20,133,53,1,8,3,0,31,4,346,4,0
19,222,1,0,1,0,2,38,1,464,0,0
20,180,53,0,1,0,3,16,3,41,1,0
20,241,22,1,1,0,0,45,2,129,2,0
6,65,65,0,0,0,0,130,0,26,0,0
6,0,0,0,0,0,0,6,0,0,31,0
18,134,68,0,5,0,3,61,1,83,1,0
20,170,4,0,0,0,0,50,1,108,3,0
17,0,9,0,1,0,3,2,0,8,18,1
23,137,1,1,1,3,3,5,6,556,0,0
19,103,19,0,0,0,0,19,2,3,2,0
20,127,11,3,4,2.3,0.2,18,0,280,2,0
19,162,1,0,0,0,0,16,2,257,0,0
19,86,3,0,0,0,0,3,0,31,17,0
19,212,3,5,4,2.8,0.2,8,1,44,0,0
19,152,5,0,0,0,0,5,0,50,1,0
19,129,5,0,0,0,0,23,0,137,4,0
18,164,8,4,3,3,0,20,2,653,3,0
10,215,27,2,2,3,3,197,2,668,0,0
6,36,2,1,0,3,0,4,0,0,3,0
20,192,5,3,3,3,3,155,5,428,0,0
19,139,1,0,0,0,0,3,2,93,0,0
19,137,2,0,0,0,0,24,2,"1,918.00",1,0
20,182,16,1,1,3,3,7,2,11,0,0
19,169,14,5,5,3,3,45,5,140,0,0
20,78,18,0,0,0,0,14,0,133,1,0
19,84,14,0,0,0,0,2,1,4,1,0
18,47,15,0,0,0,0,0,0,17,4,0
3,0,0,0,0,0,0,14,0,0,0,0
19,104,19,0,0,0,0,9,0,0,1,0
18,147,29,0,0,0,0,50,0,59,2,0
18,61,1,0,0,0,0,17,0,1,2,0
17,141,17,0,0,0,0,8,1,78,0,0
20,20,16,0,0,0,0,1,0,0,7,0
20,214,8,1,2,3,0.3,17,1,365,21,0
20,169,17,0,0,0,0,17,5,"2,453.00",3,0
18,118,21,0,0,0,0,9,0,263,3,0
13,146,1,1,1,3,0,19,0,19,1,0
20,153,11,0,0,0,0,0,0,8,2,0
19,2,0,0,0,0,0,0,0,35,31,0
19,109,20,1,1,2,2,14,0,24,0,0
19,138,13,0,0,0,0,4,4,301,1,0
18,154,12,2,1,3,0,50,0,618,3,0
19,118,37,0,1,0,3,1,1,12,4,0
19,96,10,0,0,0,0,10,0,7,0,0
19,83,10,0,0,0,0,10,0,472,18,0
19,159,2,4,3,3,0,14,0,40,1,0
18,112,4,2,2,3,3,24,0,85,5,0
19,197,15,4,1,3,0,45,5,"3,609.00",3,0
18,96,40,6,6,2.8,2.8,4,0,45,32,0
20,0,44,0,0,0,0,17,0,64,9,0
19,80,10,0,0,0,0,0,0,237,18,0
15,81,12,0,0,0,0,23,4,0,3,0
19,131,12,2,2,3,3,17,10,606,3,0
16,80,26,0,1,0,3,12,0,178,12,0
19,174,1,1,1,0,0,77,1,"1,290.00",1,0
19,156,11,0,1,0,3,28,0,41,5,0
19,103,35,0,0,0,0,5,1,117,18,0
18,112,1,0,0,0,0,4,0,"4,076.00",3,1
19,144,35,0,0,0,0,1,1,1,2,0
18,51,61,0,0,0,0,1,1,39,7,0
15,80,15,3,2,2.7,0.7,12,0,4,2,0
19,190,6,1,0,3,0,39,0,429,0,0
19,115,0,0,0,0,0,8,0,0,2,0
19,62,18,0,0,0,0,7,0,0,5,0
19,163,18,1,0,3,0,90,1,476,5,0
19,194,3,0,0,0,0,36,3,619,3,0
19,48,47,0,0,0,0,6,1,10,10,0
19,220,29,3,2,2.7,0.3,230,3,"3,233.00",0,0
19,21,21,0,0,0,0,4,0,2,9,0
19,132,31,0,0,0,0,89,1,413,1,0
19,104,21,0,0,0,0,7,0,98,15,0
19,86,19,0,0,0,0,30,0,19,4,0
19,35,36,0,0,0,0,12,1,0,2,0
19,123,37,0,2,0,3,7,2,88,3,0
19,123,6,0,0,0,0,3,0,26,1,0
19,21,94,0,1,0,3,9,5,2,1,0
19,165,11,0,0,0,0,15,1,102,1,0
18,115,48,0,1,0,3,63,1,234,3,0
19,185,15,0,1,0,3,6,0,40,0,0
19,96,2,1,1,2,2,3,0,24,1,0
13,108,1,0,0,0,0,1,4,0,1,0
19,119,24,0,0,0,0,22,1,171,3,0
19,11,0,0,0,0,0,1,0,12,2,0
18,103,2,0,0,0,0,35,0,35,3,1
18,215,11,1,4,3,0,18,8,"2,561.00",0,0
19,81,15,0,0,0,0,10,0,1,0,0
19,106,1,0,0,0,0,13,2,0,2,0
18,76,36,0,0,0,0,2,1,25,5,0
19,142,36,0,0,0,0,13,1,"3,168.00",1,0
19,65,17,0,0,0,0,2,0,6,2,0
16,156,12,0,2,0,2.5,0,3,296,2,0
19,67,1,0,0,0,0,1,0,2,49,0
17,201,18,2,2,3,3,45,3,367,1,0
12,48,10,0,0,0,0,0,0,25,31,0
19,163,22,3,3,3,3,69,9,10,1,0
18,0,0,0,0,0,0,2,0,12,31,0
19,113,3,1,1,3,0,36,5,704,2,0
9,126,0,0,0,0,0,19,0,0,0,0
19,195,0,8,3,2.9,0.1,124,0,"2,723.00",0,0
26,208,3,0,0,0,0,124,0,98,0,0
18,150,29,0,0,0,0,9,3,897,0,1
19,94,42,2,8,3,0,5,1,53,3,0
19,130,48,0,0,0,0,12,5,4,1,0
16,89,12,0,0,0,0,40,0,13,0,0
18,32,11,0,1,0,3,10,0,0,2,0
14,74,8,0,0,0,0,8,0,5,3,0
18,72,20,0,0,0,0,38,0,11,14,0
18,143,10,2,3,3,0,14,2,112,0,0
17,0,72,0,4,0,3,20,1,18,11,0
18,74,9,0,1,0,3,11,0,19,1,0
14,216,52,3,3,2.7,2.7,39,3,206,3,0
2,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,30,0
18,234,2,1,1,2,2,48,3,"3,074.00",0,0
19,62,15,0,0,0,0,29,0,158,6,0
18,0,26,0,0,0,0,2,0,5,20,1
19,121,9,0,0,0,0,15,1,16,2,0
17,117,18,0,0,0,0,12,0,94,0,0
19,90,20,0,0,0,0,5,0,78,10,0
17,123,26,1,1,3,3,3,1,34,3,0
19,119,10,0,0,0,0,17,1,24,1,0
19,176,14,0,0,0,0,29,1,65,4,0
18,152,35,0,0,0,0,22,1,7,2,0
18,30,7,0,0,0,0,0,0,0,10,1
19,127,11,0,0,0,0,15,0,41,4,0
5,216,131,2,1,3,3,202,0,0,0,0
14,29,0,0,0,0,0,2,0,2,32,0
19,187,17,0,1,0,3,34,9,110,0,0
19,41,36,0,0,0,0,2,0,40,34,0
19,51,0,0,0,0,0,20,0,457,0,0
19,134,2,2,2,3,3,32,1,3,0,0
11,36,15,0,0,0,0,6,0,9,0,0
4,102,29,2,1,3,0,12,0,16,0,0
19,74,42,0,1,0,3,41,1,25,2,0
13,80,0,0,0,0,0,59,0,60,3,0
5,93,26,1,1,3,0,7,0,1,1,0
19,136,6,0,0,0,0,69,4,99,4,0
18,89,10,0,0,0,0,8,0,73,10,0
19,142,19,0,0,0,0,11,1,40,7,0
18,175,47,0,0,0,0,41,2,9,3,0
18,8,86,0,1,0,3,9,1,37,6,0
19,105,20,3,2,3,0,16,0,124,0,0
19,76,8,0,0,0,0,6,0,37,31,0
18,71,8,0,1,0,3,11,0,5,0,0
17,20,1,0,0,0,0,2,0,36,13,0
19,10,10,0,0,0,0,2,0,0,31,0
4,100,100,0,0,0,0,66,0,0,46,0
18,56,21,0,0,0,0,6,0,143,16,0
11,140,3,0,0,0,0,3,0,4,1,0
19,45,35,0,0,0,0,12,0,7,31,0
19,85,1,0,0,0,0,7,0,635,5,0
19,28,8,0,0,0,0,0,0,24,31,0
18,135,2,1,1,3,3,31,0,5,4,0
18,116,32,0,0,0,0,37,0,3,4,0
18,213,14,1,1,0,0,115,2,58,1,0
14,164,0,1,1,3,3,22,0,333,1,0
16,106,11,0,1,0,3,13,2,30,0,0
18,11,0,0,0,0,0,0,0,2,190,0
18,66,26,3,3,3,3,26,0,145,3,0
19,48,9,0,0,0,0,4,0,0,19,0
18,109,23,1,1,3,3,96,1,106,4,0
19,155,5,0,0,0,0,3,1,"1,083.00",1,0
11,152,48,0,0,0,0,19,3,100,2,0
18,113,34,0,0,0,0,51,0,25,0,0
19,69,52,0,0,0,0,2,0,662,11,0
19,119,46,0,0,0,0,12,1,37,31,0
18,96,36,0,0,0,0,2,0,7,31,0
19,4,25,0,0,0,0,1,0,0,3,0
17,41,41,0,0,0,0,0,0,40,31,0
19,108,1,0,0,0,0,12,2,0,10,0
19,146,24,0,0,0,0,11,2,71,3,0
12,143,2,0,0,0,0,9,0,28,0,0
18,145,34,0,0,0,0,54,4,190,3,1
18,185,1,0,0,0,0,44,0,45,0,0
18,65,12,1,1,3,3,5,0,4,0,0
19,133,2,0,0,0,0,12,4,49,0,0
18,86,7,0,0,0,0,2,0,8,2,1
19,67,15,0,0,0,0,4,0,296,0,0
18,92,0,0,0,0,0,6,0,146,5,0
12,37,2,0,0,0,0,1,0,0,40,0
18,0,0,0,0,0,0,2,0,0,31,0
18,137,41,2,2,3,0,4,7,3,1,0
18,142,12,0,0,0,0,27,0,626,0,0
17,116,10,0,0,0,0,8,0,23,2,0
2,0,0,0,0,0,0,0,0,0,0,0
18,182,1,4,4,2.8,0.1,10,0,393,0,0
17,64,78,0,0,0,0,25,2,"1,469.00",10,0
18,278,9,3,1,2.5,0.5,48,1,"4,373.00",0,0
14,111,6,3,2,3,0,58,0,14,5,0
18,128,20,0,0,0,0,6,0,30,20,0
13,151,11,1,1,3,3,12,2,70,0,0
16,104,2,0,0,0,0,2,0,5,11,0
28,107,8,0,0,0,0,16,0,114,31,0
27,7,30,0,0,0,0,0,0,22,31,0
28,52,24,0,0,0,0,2,0,266,31,0
27,88,39,1,1,3,3,31,0,106,3,0
28,42,34,0,0,0,0,2,0,138,10,0
27,152,38,0,0,0,0,96,0,96,0,0
24,110,9,0,0,0,0,25,0,105,10,0
27,61,45,0,0,0,0,3,1,76,12,0
28,180,8,0,1,0,3,20,6,102,2,0
28,114,39,0,0,0,0,5,3,254,12,0
18,218,4,2,5,2.5,0.5,0,0,94,0,0
27,216,25,0,0,0,0,37,0,"3,117.00",0,0
28,144,38,0,0,0,0,86,1,222,3,0
14,49,36,0,0,0,0,4,0,7,53,1
24,39,58,0,1,0,3,13,5,0,3,0
28,196,61,5,4,3,3,26,1,0,10,0
28,133,23,2,2,3,3,22,1,9,3,0
26,145,0,0,0,0,0,21,0,398,0,0
27,37,44,0,0,0,0,1,1,1,66,1
28,109,5,0,1,0,3,4,0,24,1,0
11,84,13,0,0,0,0,15,0,17,4,0
28,207,22,0,0,0,0,2,1,"1,035.00",3,0
28,120,22,0,0,0,0,0,2,24,8,0
10,168,2,1,1,3,3,31,2,41,2,0
28,118,2,0,0,0,0,3,3,815,0,0
27,162,13,3,2,2.7,0.7,26,1,31,0,0
27,18,2,0,0,0,0,2,0,5,31,1
27,125,0,0,0,0,0,2,0,11,12,0
7,88,3,0,1,0,3,9,0,2,6,0
26,165,22,0,4,0,3,16,1,41,3,0
28,92,27,0,0,0,0,33,0,712,3,1
28,124,14,1,3,3,0,47,0,"1,688.00",1,0
28,175,3,0,0,0,0,30,2,"2,371.00",1,0
28,176,25,4,4,3,3,14,1,80,2,0
27,110,23,0,0,0,0,14,0,162,2,0
28,17,1,0,0,0,0,0,0,1,2,0
28,106,20,0,0,0,0,1,0,"2,223.00",1,0
28,66,28,0,0,0,0,9,0,31,1,0
25,0,0,0,0,0,0,0,0,0,31,1
28,52,1,1,1,3,3,1,0,68,28,0
25,159,20,0,0,0,0,14,3,97,1,0
27,91,9,0,0,0,0,17,1,1,17,0
28,58,31,0,0,0,0,4,1,16,3,0
27,135,5,1,1,3,3,13,0,0,0,0
28,161,3,2,2,3,3,2,1,25,3,0
28,203,12,0,0,0,0,23,1,374,0,0
28,167,11,0,0,0,0,14,0,435,0,0
28,174,5,0,0,0,0,20,0,83,1,0
28,116,1,0,2,0,3,16,3,27,0,0
28,203,16,0,0,0,0,41,1,390,2,0
27,37,9,0,0,0,0,19,0,204,17,0
27,90,3,0,0,0,0,2,0,234,18,0
27,89,0,0,0,0,0,23,0,52,2,1
26,33,15,0,1,0,3,4,0,560,46,0
26,229,2,3,0,3,0.7,66,13,453,0,0
27,0,0,0,0,0,0,0,0,0,31,1
28,154,15,0,0,0,0,58,0,164,4,0
28,111,1,0,0,0,0,7,0,5,2,0
28,22,42,0,0,0,0,3,0,550,18,0
27,45,14,0,0,0,0,0,0,17,31,0
23,35,10,0,0,0,0,26,0,0,21,0
28,123,9,0,0,0,0,10,0,557,14,0
28,207,1,2,1,3,0,13,2,207,1,0
21,140,15,0,0,0,0,36,0,564,7,0
27,115,46,0,0,0,0,4,0,535,0,0
