ID,Customer Age (in months),"Churn (1 = Yes, 0 = No)",CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1,Group_14-67,Group_2-6,Group_6-14
3837,9,0,143,-26,0,0,0.0,0.0,-9,0,-167,0,0,0,1
3836,9,0,25,0,0,-2,0.0,-3.0,-6,0,3,-14,0,0,1
3835,9,0,182,-3,1,0,3.0,0.0,6,-2,100,-1,0,0,1
3834,9,0,41,-36,2,1,3.0,0.0,48,-1,-24,-1,0,0,1
3833,9,0,134,-5,0,0,0.0,0.0,-2,0,-63,3,0,0,1
3832,9,0,135,-15,1,1,3.0,3.0,54,1,-70,0,0,0,1
3831,9,0,150,10,4,4,2.75,2.75,33,0,-63,-1,0,0,1
3830,9,0,159,-45,1,-3,3.0,0.0,-15,-2,-40,0,0,0,1
3828,9,0,216,48,0,0,0.0,0.0,70,0,68,0,0,0,1
3827,9,0,187,-31,0,0,0.0,0.0,44,-1,489,0,0,0,1
3824,9,0,0,0,0,0,0.0,0.0,0,0,7,31,0,0,1
3823,9,0,66,-108,0,-1,0.0,-3.0,-82,-1,56,0,0,0,1
3822,9,0,118,18,2,2,3.0,3.0,83,0,-47,-14,0,0,1
3819,9,0,134,-18,1,1,3.0,3.0,39,3,247,0,0,0,1
3818,9,0,79,-42,0,-1,0.0,-3.0,-3,-1,39,12,0,0,1
3817,9,0,86,2,0,0,0.0,0.0,-6,3,0,0,0,0,1
3816,9,0,169,-33,1,-2,3.0,0.0,-31,-1,244,2,0,0,1
3813,9,0,14,11,0,0,0.0,0.0,19,0,1,19,0,0,1
3809,9,0,1,1,2,2,3.0,3.0,18,0,0,31,0,0,1
3808,9,0,165,46,0,0,0.0,0.0,20,5,2,31,0,0,1
3805,9,0,148,18,0,0,0.0,0.0,159,2,45,0,0,0,1
3804,9,0,150,15,0,0,0.0,0.0,31,0,452,0,0,0,1
3803,9,0,0,0,0,0,0.0,0.0,1,0,0,-47,0,0,1
3801,9,0,128,-4,0,-1,0.0,-3.0,-79,-3,312,0,0,0,1
3798,9,0,112,51,1,1,3.0,3.0,22,1,-66,-2,0,0,1
3797,9,0,133,1,0,0,0.0,0.0,10,0,3887,0,0,0,1
3796,9,0,210,87,2,-7,3.0,0.0,56,3,142,-1,0,0,1
3792,9,0,91,-21,0,0,0.0,0.0,5,0,126,6,0,0,1
3791,9,0,43,8,0,0,0.0,0.0,51,0,0,-3,0,0,1
3790,9,0,53,-62,0,0,0.0,0.0,-2,-1,-8,16,0,0,1
3787,9,0,5,-17,0,0,0.0,0.0,3,0,16,-87,0,0,1
3780,9,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
3778,9,0,164,19,2,-1,2.5,-0.5,105,0,-58,-1,0,0,1
3773,9,0,185,43,2,-2,3.0,1.0,-38,-1,224,0,0,0,1
3771,9,0,173,7,0,-1,0.0,-4.0,33,2,30,1,0,0,1
3769,9,1,52,0,0,0,0.0,0.0,2,0,-44,31,0,0,1
3768,9,0,92,-15,0,-2,0.0,-3.0,-51,-4,1659,0,0,0,1
3767,9,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
3764,9,0,58,36,0,0,0.0,0.0,8,1,-16,1,0,0,1
3751,9,0,15,-10,0,0,0.0,0.0,0,0,2,31,0,0,1
3745,9,0,197,15,2,1,3.0,0.0,159,0,-185,0,0,0,1
3734,9,0,0,0,0,0,0.0,0.0,0,0,-5,31,0,0,1
3733,9,0,113,1,4,0,3.0,0.0,-19,0,-312,-1,0,0,1
3732,9,0,189,12,1,1,3.0,3.0,21,5,-678,0,0,0,1
3731,9,0,125,10,2,0,3.0,0.0,15,0,75,0,0,0,1
3729,9,0,126,-8,0,0,0.0,0.0,0,0,-46,5,0,0,1
3726,9,1,13,-21,0,-4,0.0,-3.0,-50,0,-360,4,0,0,1
3719,9,0,44,2,0,-1,0.0,-3.0,1,0,0,-3,0,0,1
3713,9,0,219,-11,1,-2,2.0,-0.6666666666666665,6,-2,603,0,0,0,1
3712,9,0,129,70,0,0,0.0,0.0,122,5,92,31,0,0,1
3709,9,0,170,-2,0,-1,0.0,-3.0,-14,-2,27,-2,0,0,1
3707,9,0,198,32,0,0,0.0,0.0,32,5,46,-2,0,0,1
3697,9,0,155,28,0,0,0.0,0.0,8,30,-51,1,0,0,1
3695,9,0,29,11,0,0,0.0,0.0,5,0,0,-82,0,0,1
3693,9,0,67,17,0,-1,0.0,-3.0,-1,0,-1,13,0,0,1
3692,9,0,55,-12,0,-1,0.0,-3.0,-4,0,23,11,0,0,1
3689,9,0,153,55,0,-1,0.0,-3.0,27,0,-21,1,0,0,1
3677,9,0,71,1,0,0,0.0,0.0,9,0,-248,6,0,0,1
3676,9,0,56,-2,0,0,0.0,0.0,-4,0,-16,0,0,0,1
3675,9,0,113,5,0,-2,0.0,-3.0,41,0,-362,6,0,0,1
3674,9,0,139,38,0,0,0.0,0.0,7,1,73,6,0,0,1
3666,9,0,123,13,0,0,0.0,0.0,7,-2,-2,-1,0,0,1
3662,9,0,109,-46,0,-1,0.0,-3.0,-14,-1,52,3,0,0,1
3659,9,0,181,12,0,-4,0.0,-3.0,-17,-2,298,0,0,0,1
3658,9,0,136,-2,0,0,0.0,0.0,166,1,315,0,0,0,1
3655,9,0,0,0,0,0,0.0,0.0,0,0,1,31,0,0,1
3652,9,0,139,-4,0,-4,0.0,-3.5,45,0,128,0,0,0,1
3651,9,0,109,-11,0,-1,0.0,-3.0,9,0,26,1,0,0,1
3647,9,0,15,-15,0,0,0.0,0.0,-4,0,161,-72,0,0,1
3646,9,0,68,0,0,0,0.0,0.0,13,8,-60,0,0,0,1
3637,9,0,160,51,1,1,2.0,2.0,4,1,28,2,0,0,1
3635,9,0,116,11,0,0,0.0,0.0,70,1,-6,0,0,0,1
3622,9,0,92,-36,0,0,0.0,0.0,-4,-1,-18,-3,0,0,1
3621,9,0,126,5,0,0,0.0,0.0,-10,0,1009,5,0,0,1
3618,9,0,90,15,0,0,0.0,0.0,3,0,15,23,0,0,1
3617,9,0,16,-70,0,0,0.0,0.0,-3,-1,-29,-18,0,0,1
3612,9,0,145,50,0,0,0.0,0.0,110,0,8,0,0,0,1
3604,9,1,0,-78,0,0,0.0,0.0,-4,-2,-915,3,0,0,1
3597,9,0,88,21,5,5,3.0,3.0,114,0,-95,-1,0,0,1
3570,9,0,112,1,1,1,3.0,3.0,19,1,-317,-4,0,0,1
3569,9,1,0,-45,0,0,0.0,0.0,-15,0,-961,9,0,0,1
3555,9,0,87,-49,0,-8,0.0,-3.0,-24,0,-728,1,0,0,1
3541,9,0,48,-11,0,0,0.0,0.0,-5,0,-14,-56,0,0,1
3533,9,0,180,-22,2,-1,3.0,0.0,33,0,29,-1,0,0,1
3530,9,0,31,7,0,0,0.0,0.0,-2,0,-1,-18,0,0,1
3516,9,0,200,0,1,1,3.0,3.0,66,-8,-28,-1,0,0,1
3505,9,0,150,-35,0,0,0.0,0.0,-26,6,607,0,0,0,1
3493,9,0,111,-34,0,0,0.0,0.0,-27,0,117,0,0,0,1
3445,9,0,145,26,1,1,3.0,3.0,16,2,106,8,0,0,1
3441,9,0,26,-24,0,0,0.0,0.0,-1,0,95,-3,0,0,1
3440,9,0,82,-36,0,0,0.0,0.0,-1,-1,188,-6,0,0,1
3433,9,0,44,-12,1,1,3.0,3.0,-9,0,36,6,0,0,1
3409,9,0,145,9,1,1,3.0,3.0,58,-4,-259,0,0,0,1
3397,9,0,103,-13,0,-1,0.0,-3.0,-6,-1,-11,-8,0,0,1
3363,9,1,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
3348,9,0,57,12,0,0,0.0,0.0,6,0,53,31,0,0,1
3346,9,0,110,-10,0,0,0.0,0.0,-14,0,-281,3,0,0,1
3341,9,0,168,-2,1,1,3.0,3.0,33,-2,-393,0,0,0,1
3311,9,0,168,43,1,1,3.0,3.0,73,-1,-60,0,0,0,1
3240,9,0,24,10,3,3,3.0,3.0,11,0,-4,23,0,0,1
3227,9,0,135,-12,1,-2,3.0,0.0,-24,-1,44,-1,0,0,1
3195,9,0,120,-11,0,0,0.0,0.0,-10,-6,44,0,0,0,1
3169,9,0,131,6,7,2,2.857142857142857,-0.1428571428571428,1,-2,0,-1,0,0,1
3138,9,0,27,-1,0,0,0.0,0.0,0,0,-34,30,0,0,1
3136,9,0,122,-12,0,0,0.0,0.0,-3,0,513,0,0,0,1
2856,9,0,194,0,0,-2,0.0,-3.0,3,3,-366,-1,0,0,1
2503,9,0,126,0,0,0,0.0,0.0,19,0,0,0,0,0,1
2373,9,0,240,30,2,-1,3.0,0.0,135,-1,382,0,0,0,1
2294,9,0,183,-7,9,1,2.888888888888889,-0.11111111111111116,-87,-3,16,0,0,0,1
1662,9,0,39,-4,0,0,0.0,0.0,12,0,0,0,0,0,1
1468,9,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
1268,9,0,145,-15,1,1,3.0,3.0,6,0,-189,0,0,0,1
991,9,0,0,-8,0,0,0.0,0.0,0,0,-1,31,0,0,1
864,9,0,135,10,6,6,2.6,2.6,176,0,-18,4,0,0,1
780,9,1,136,35,0,0,0.0,0.0,42,-1,1,0,0,0,1
586,9,0,175,-26,2,-3,3.0,0.3999999999999999,23,-1,-12686,0,0,0,1
458,9,1,85,0,0,0,0.0,0.0,2,0,-12,1,0,0,1
336,9,0,87,-21,0,-1,0.0,-3.0,15,2,48,-12,0,0,1
331,9,0,83,9,2,1,3.0,0.0,18,0,-200,2,0,0,1
326,9,0,75,-1,0,0,0.0,0.0,67,0,22,12,0,0,1
4481,10,0,67,2,0,0,0.0,0.0,3,0,0,0,0,0,1
4476,10,0,22,7,0,0,0.0,0.0,18,0,0,-2,0,0,1
4174,10,1,72,37,1,0,3.0,0.0,22,0,0,-1,0,0,1
4162,10,0,70,20,0,0,0.0,0.0,8,0,0,7,0,0,1
4161,10,0,0,-15,0,0,0.0,0.0,-2,0,0,6,0,0,1
4160,10,0,17,2,0,0,0.0,0.0,1,0,0,12,0,0,1
4159,10,0,37,37,0,0,0.0,0.0,12,0,0,31,0,0,1
3815,10,0,97,52,2,-2,3.0,0.0,27,1,0,-23,0,0,1
3812,10,0,91,10,2,2,3.0,3.0,226,0,-24,0,0,0,1
3800,10,0,78,-15,0,-1,0.0,-3.0,-2,-1,-11,1,0,0,1
3799,10,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
3795,10,0,207,37,1,-4,3.0,0.0,101,3,598,0,0,0,1
3794,10,0,183,11,0,0,0.0,0.0,13,6,116,0,0,0,1
3793,10,0,140,-4,1,1,3.0,3.0,11,-2,-151,-2,0,0,1
3786,10,0,34,-26,0,0,0.0,0.0,-1,0,5,3,0,0,1
3785,10,0,136,0,0,0,0.0,0.0,20,3,121,7,0,0,1
3784,10,0,129,-6,0,-2,0.0,-2.0,20,0,95,0,0,0,1
3783,10,0,6,-76,0,0,0.0,0.0,-2,-1,-52,-7,0,0,1
3777,10,0,191,3,5,1,3.0,0.0,100,2,230414,0,0,0,1
3776,10,0,195,17,3,-1,3.0,0.0,125,2,207,0,0,0,1
3774,10,0,158,-34,3,0,2.6666666666666665,-0.3333333333333335,-48,0,396,0,0,0,1
3772,10,1,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
3770,10,0,101,-30,0,0,0.0,0.0,-11,-4,-375,0,0,0,1
3766,10,0,2,-14,0,0,0.0,0.0,0,0,-93,31,0,0,1
3765,10,0,82,-2,0,0,0.0,0.0,-9,0,60,-1,0,0,1
3763,10,0,99,13,0,0,0.0,0.0,36,0,-24,-13,0,0,1
3762,10,0,98,60,0,0,0.0,0.0,4,1,-56,31,0,0,1
3761,10,0,76,0,1,1,3.0,3.0,-2,0,-4,1,0,0,1
3760,10,0,94,-3,0,-1,0.0,-3.0,30,2,218,-10,0,0,1
3759,10,0,27,-10,0,0,0.0,0.0,1,0,39,-63,0,0,1
3758,10,0,69,-41,0,0,0.0,0.0,-3,0,638,3,0,0,1
3757,10,0,142,-15,1,-2,3.0,0.0,17,-1,-82,0,0,0,1
3756,10,0,36,-37,0,0,0.0,0.0,14,-1,26,3,0,0,1
3755,10,0,132,1,1,-8,3.0,0.0,7,0,13,0,0,0,1
3754,10,0,149,22,7,5,3.0,0.0,-38,1,175,1,0,0,1
3753,10,0,151,2,0,0,0.0,0.0,22,1,-73,0,0,0,1
3752,10,0,112,-11,2,-3,3.0,0.0,31,0,30,-3,0,0,1
3750,10,0,221,75,0,0,0.0,0.0,37,8,97,0,0,0,1
3749,10,0,157,59,4,3,2.75,2.75,76,-3,5,-2,0,0,1
3747,10,0,104,40,0,-2,0.0,-3.0,28,0,-53,2,0,0,1
3746,10,0,73,-27,0,0,0.0,0.0,5,-2,28,6,0,0,1
3744,10,0,55,0,0,0,0.0,0.0,-11,0,21,17,0,0,1
3743,10,0,109,-20,0,-2,0.0,-3.0,24,-1,122,0,0,0,1
3742,10,0,79,1,0,0,0.0,0.0,0,0,-98,3,0,0,1
3741,10,0,63,-25,0,0,0.0,0.0,-7,0,589,3,0,0,1
3740,10,0,201,-18,0,-5,0.0,-3.0,85,-1,-233,0,0,0,1
3738,10,0,105,16,0,0,0.0,0.0,111,2,171,-10,0,0,1
3737,10,0,0,0,0,0,0.0,0.0,0,0,0,30,0,0,1
3736,10,0,166,-3,1,-1,3.0,-0.5,-62,-7,1073,0,0,0,1
3735,10,0,36,15,0,0,0.0,0.0,6,0,-7,-46,0,0,1
3730,10,0,178,1,3,2,3.0,3.0,38,1,164,0,0,0,1
3728,10,0,124,-45,0,0,0.0,0.0,3,5,9,0,0,0,1
3727,10,0,140,-4,0,-1,0.0,-2.0,-8,-3,-76,0,0,0,1
3725,10,0,30,0,0,0,0.0,0.0,8,0,14,2,0,0,1
3724,10,0,0,-56,0,0,0.0,0.0,-9,-5,34,-4,0,0,1
3721,10,0,125,-5,0,0,0.0,0.0,1,-5,1860,1,0,0,1
3720,10,0,74,-31,0,0,0.0,0.0,-11,0,27,12,0,0,1
3717,10,0,157,49,6,2,3.0,-0.5,175,2,-482,0,0,0,1
3716,10,0,83,-29,0,-1,0.0,-3.0,-18,-4,-3,-3,0,0,1
3715,10,0,65,58,0,0,0.0,0.0,4,1,0,30,0,0,1
3714,10,0,0,0,0,0,0.0,0.0,0,0,2,31,0,0,1
3711,10,0,145,36,4,2,3.0,0.0,37,1,-199,0,0,0,1
3710,10,0,55,-11,0,0,0.0,0.0,1,0,0,0,0,0,1
3706,10,0,142,-7,0,0,0.0,0.0,1,5,-2068,0,0,0,1
3705,10,0,95,-67,2,0,3.0,0.5,8,-5,-48,-2,0,0,1
3702,10,0,89,-13,0,0,0.0,0.0,-38,2,17,-6,0,0,1
3701,10,0,120,16,1,1,3.0,3.0,2,-4,1181,4,0,0,1
3699,10,0,67,36,0,0,0.0,0.0,26,1,5,16,0,0,1
3698,10,0,88,-2,0,0,0.0,0.0,0,0,-107,-1,0,0,1
3694,10,0,21,0,0,-4,0.0,-3.0,-4,0,2,2,0,0,1
3691,10,0,0,0,1,1,3.0,3.0,0,0,0,31,0,0,1
3690,10,0,110,0,1,1,3.0,3.0,-1,0,0,3,0,0,1
3688,10,0,131,-34,0,-1,0.0,-3.0,1,-1,-596,0,0,0,1
3686,10,0,70,-13,1,1,3.0,3.0,4,-2,1,-126,0,0,1
3685,10,0,176,-5,0,0,0.0,0.0,-5,-10,5483,5,0,0,1
3684,10,0,59,-17,0,0,0.0,0.0,4,0,162,3,0,0,1
3683,10,0,136,-40,1,1,0.0,0.0,-18,-1,-156,-2,0,0,1
3680,10,0,140,27,1,1,3.0,3.0,1,2,56,-1,0,0,1
3679,10,0,141,6,3,2,2.6666666666666665,0.6666666666666665,123,0,-90,0,0,0,1
3673,10,0,177,-6,2,2,3.0,3.0,58,-1,1526,0,0,0,1
3672,10,0,248,6,2,-7,3.0,0.11111111111111116,94,3,1125,0,0,0,1
3671,10,0,0,-40,0,0,0.0,0.0,0,0,6,31,0,0,1
3670,10,1,117,16,0,0,0.0,0.0,93,-1,55,0,0,0,1
3669,10,0,6,-6,0,0,0.0,0.0,29,0,0,4,0,0,1
3667,10,0,64,4,2,0,3.0,0.0,76,0,0,0,0,0,1
3665,10,0,8,0,1,1,3.0,3.0,2,0,-6,3,0,0,1
3664,10,0,218,27,0,0,0.0,0.0,12,1,-219,0,0,0,1
3663,10,0,164,4,3,-5,2.6666666666666665,-0.3333333333333335,27,7,234,-1,0,0,1
3656,10,0,83,40,0,0,0.0,0.0,2,5,0,1,0,0,1
3653,10,0,110,0,1,-1,3.0,0.0,13,0,6,3,0,0,1
3650,10,0,162,-7,1,0,3.0,0.0,20,0,46,0,0,0,1
3649,10,0,193,5,0,-1,0.0,-3.0,52,1,80,0,0,0,1
3648,10,0,109,0,0,0,0.0,0.0,-3,0,573,11,0,0,1
3645,10,0,64,-39,0,0,0.0,0.0,-4,0,-471,-3,0,0,1
3644,10,0,57,-10,0,0,0.0,0.0,-7,0,-35,-11,0,0,1
3643,10,0,109,-53,0,-1,0.0,-3.0,34,-1,504,-1,0,0,1
3642,10,0,57,0,0,0,0.0,0.0,-5,0,-2,2,0,0,1
3641,10,0,151,26,0,0,0.0,0.0,42,1,2,0,0,0,1
3639,10,0,73,-6,0,0,0.0,0.0,-12,0,-4,-2,0,0,1
3638,10,0,33,32,0,0,0.0,0.0,-4,0,0,1,0,0,1
3636,10,0,126,-26,1,0,3.0,0.0,22,0,482,-1,0,0,1
3634,10,0,51,-15,2,1,3.0,1.0,3,0,-69,10,0,0,1
3633,10,0,215,26,6,5,3.0,0.0,46,0,-2,0,0,0,1
3632,10,0,3,3,0,0,0.0,0.0,0,0,-15,31,0,0,1
3631,10,0,64,-10,0,0,0.0,0.0,13,0,-43,-5,0,0,1
3630,10,0,27,25,0,0,0.0,0.0,2,0,0,31,0,0,1
3629,10,0,79,-13,0,0,0.0,0.0,-67,-5,0,0,0,0,1
3628,10,0,181,-2,1,1,3.0,3.0,28,0,126,0,0,0,1
3627,10,0,175,20,2,-1,3.0,0.0,-19,0,-883,0,0,0,1
3625,10,0,137,-3,0,0,0.0,0.0,-2,-2,0,13,0,0,1
3624,10,0,160,-6,0,-2,0.0,-3.0,12,-2,-372,0,0,0,1
3623,10,0,0,0,0,0,0.0,0.0,0,0,1,31,0,0,1
3620,10,0,63,-10,0,-6,0.0,-3.0,-26,0,-5,2,0,0,1
3619,10,0,91,15,0,0,0.0,0.0,-1,0,0,0,0,0,1
3616,10,0,130,0,0,0,0.0,0.0,10,0,-580,1,0,0,1
3615,10,0,38,-47,0,0,0.0,0.0,-4,-2,-10,-3,0,0,1
3614,10,0,139,-40,1,0,3.0,0.0,49,-4,-625,0,0,0,1
3611,10,0,188,16,2,1,3.0,0.0,152,8,70,0,0,0,1
3610,10,0,94,-57,0,0,0.0,0.0,-22,-1,-157,0,0,0,1
3609,10,0,188,15,2,-1,3.0,0.0,67,0,-113,-1,0,0,1
3608,10,0,73,-25,0,0,0.0,0.0,-11,0,-2060,-1,0,0,1
3607,10,0,163,36,1,1,2.0,2.0,-3,1,-420,-2,0,0,1
3606,10,0,104,8,2,1,3.0,0.0,73,0,-36,-1,0,0,1
3605,10,0,208,-14,2,0,3.0,0.0,91,-9,-168,0,0,0,1
3600,10,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
3599,10,0,0,0,0,0,0.0,0.0,-1,0,-1,2,0,0,1
3598,10,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
3596,10,0,178,3,2,1,3.0,0.0,67,0,-650,0,0,0,1
3594,10,0,52,-15,0,0,0.0,0.0,-4,0,465,0,0,0,1
3592,10,0,139,-16,0,0,0.0,0.0,-10,-1,69,0,0,0,1
3586,10,0,159,38,0,0,0.0,0.0,0,2,-242,0,0,0,1
3585,10,0,57,0,0,0,0.0,0.0,3,0,-134,10,0,0,1
3584,10,1,14,0,0,0,0.0,0.0,0,0,4,31,0,0,1
3583,10,0,5,0,1,1,3.0,3.0,-1,0,0,-102,0,0,1
3579,10,0,83,20,0,-1,0.0,-3.0,-13,1,-445,0,0,0,1
3576,10,0,154,42,0,0,0.0,0.0,3,3,2175,-8,0,0,1
3575,10,0,179,-6,1,-1,3.0,0.0,6,-5,41,0,0,0,1
3574,10,0,219,22,0,0,0.0,0.0,46,-6,100,0,0,0,1
3572,10,0,161,13,0,-1,0.0,-3.0,31,0,2215,-1,0,0,1
3571,10,0,93,-11,0,0,0.0,0.0,2,-4,15,-8,0,0,1
3566,10,0,209,3,0,0,0.0,0.0,50,3,-1733,4,0,0,1
3564,10,0,100,46,0,0,0.0,0.0,21,1,-4,-15,0,0,1
3562,10,0,172,0,0,-3,0.0,-3.0,7,3,-105,-13,0,0,1
3561,10,0,201,73,0,-1,0.0,-3.0,122,5,19,0,0,0,1
3559,10,0,135,46,0,0,0.0,0.0,28,1,-3,3,0,0,1
3558,10,1,141,-6,1,1,0.0,0.0,-1,-6,-333,-1,0,0,1
3557,10,0,177,-2,0,0,0.0,0.0,-5,-2,265,0,0,0,1
3554,10,0,29,0,0,0,0.0,0.0,1,0,1,2,0,0,1
3553,10,0,95,-1,7,7,3.0,3.0,43,0,-74,-8,0,0,1
3552,10,0,133,78,0,0,0.0,0.0,167,7,-97,7,0,0,1
3551,10,0,219,-2,2,-1,3.0,0.0,90,1,-1163,-3,0,0,1
3550,10,0,174,2,1,0,4.0,2.0,45,-3,-43,0,0,0,1
3549,10,0,47,34,0,0,0.0,0.0,0,0,-3,31,0,0,1
3547,10,0,176,9,1,1,2.0,2.0,99,-9,2571,0,0,0,1
3543,10,0,62,-38,0,0,0.0,0.0,11,-2,-126,20,0,0,1
3540,10,0,200,-1,0,0,0.0,0.0,28,0,690,1,0,0,1
3539,10,0,115,-17,1,1,3.0,3.0,-27,-9,15,0,0,0,1
3538,10,0,167,-27,0,0,0.0,0.0,15,1,-33,0,0,0,1
3535,10,0,172,1,0,0,0.0,0.0,9,-2,-259,0,0,0,1
3531,10,0,43,-1,0,0,0.0,0.0,2,0,-45,31,0,0,1
3525,10,0,41,-36,0,-1,0.0,-3.0,3,-1,15,5,0,0,1
3523,10,0,59,-15,0,0,0.0,0.0,2,0,-312,5,0,0,1
3522,10,0,17,-5,0,0,0.0,0.0,1,0,0,-47,0,0,1
3521,10,0,57,0,0,0,0.0,0.0,-1,0,-44,16,0,0,1
3520,10,0,135,-18,0,0,0.0,0.0,34,0,234,-2,0,0,1
3519,10,0,191,48,4,2,3.0,0.0,-3,2,379,-1,0,0,1
3518,10,0,190,2,1,-5,3.0,0.0,-5,-4,-886,-1,0,0,1
3514,10,0,69,9,0,0,0.0,0.0,0,0,2,-26,0,0,1
3506,10,0,58,-9,0,0,0.0,0.0,6,0,66,5,0,0,1
3502,10,0,136,6,0,0,0.0,0.0,-12,0,-257,-1,0,0,1
3500,10,0,61,0,0,0,0.0,0.0,14,0,-6,2,0,0,1
3497,10,0,85,-24,0,0,0.0,0.0,-1,0,13,5,0,0,1
3495,10,0,120,36,0,0,0.0,0.0,17,1,-110,-4,0,0,1
3489,10,0,204,22,0,-1,0.0,-3.0,89,-2,534,-1,0,0,1
3485,10,0,112,-29,0,0,0.0,0.0,-15,-4,548,-1,0,0,1
3481,10,0,34,-51,0,0,0.0,0.0,-32,0,279,6,0,0,1
3480,10,0,130,-15,1,0,3.0,0.0,-23,0,1727,-1,0,0,1
3476,10,0,177,-9,3,-1,3.0,0.0,6,0,258,0,0,0,1
3471,10,0,124,-17,2,2,3.0,3.0,64,-1,5,4,0,0,1
3470,10,0,145,-11,0,0,0.0,0.0,30,-1,-1024,4,0,0,1
3465,10,0,182,10,0,0,0.0,0.0,61,-2,-13,0,0,0,1
3459,10,0,104,22,0,0,0.0,0.0,-2,1,183,2,0,0,1
3432,10,0,13,8,0,0,0.0,0.0,21,0,1,0,0,0,1
3425,10,0,211,-1,0,0,0.0,0.0,55,-1,-1982,-1,0,0,1
3424,10,0,174,8,0,0,0.0,0.0,81,2,-544,0,0,0,1
3423,10,0,222,20,13,5,3.0,0.0,86,1,144,-2,0,0,1
3422,10,0,120,11,2,1,3.0,0.0,-17,0,63,0,0,0,1
3417,10,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
3401,10,0,133,-10,0,-5,0.0,-3.0,1,1,-18,3,0,0,1
3398,10,0,125,62,1,1,3.0,3.0,22,1,-84,8,0,0,1
3394,10,0,77,-2,1,0,3.0,0.0,2,0,-291,-9,0,0,1
3389,10,0,115,23,0,0,0.0,0.0,18,0,-22,-15,0,0,1
3388,10,0,105,-9,0,0,0.0,0.0,3,0,1229,-5,0,0,1
3367,10,0,115,-48,0,-2,0.0,-3.0,-20,-2,-62,0,0,0,1
3364,10,0,125,-5,0,-1,0.0,-3.0,-24,0,1,0,0,0,1
3356,10,0,0,-27,0,0,0.0,0.0,-7,0,0,17,0,0,1
3340,10,1,15,-105,0,0,0.0,0.0,-50,-1,44,0,0,0,1
3338,10,0,41,-25,0,0,0.0,0.0,-1,0,-1,19,0,0,1
3329,10,0,246,26,2,1,2.0,-1.0,235,1,1224,0,0,0,1
3321,10,0,110,-15,0,0,0.0,0.0,-11,0,-81,-10,0,0,1
3284,10,0,40,-3,1,1,3.0,3.0,-7,0,0,-3,0,0,1
3272,10,0,42,-24,0,0,0.0,0.0,-22,0,-13,1,0,0,1
3254,10,0,66,-1,1,1,3.0,3.0,3,-1,3,-51,0,0,1
3249,10,0,112,-3,1,0,3.0,0.0,52,0,-13,0,0,0,1
3247,10,0,93,5,0,0,0.0,0.0,-19,0,-13,-7,0,0,1
3241,10,0,118,-13,0,-1,0.0,-3.0,-12,-4,45,0,0,0,1
3219,10,0,0,-35,0,0,0.0,0.0,-2,-1,-1,10,0,0,1
3210,10,0,77,10,1,1,3.0,3.0,-14,0,3,-5,0,0,1
3205,10,0,39,-47,0,0,0.0,0.0,-6,-1,9,3,0,0,1
3203,10,0,175,-15,0,-2,0.0,-3.0,76,4,1,0,0,0,1
3193,10,0,156,0,0,0,0.0,0.0,29,0,-667,-1,0,0,1
3186,10,0,0,0,0,0,0.0,0.0,0,0,0,31,0,0,1
3183,10,0,156,-4,0,0,0.0,0.0,-14,-5,223,-1,0,0,1
3175,10,0,147,9,0,0,0.0,0.0,21,-1,-679,3,0,0,1
3151,10,0,160,36,0,-2,0.0,-3.0,14,2,-238,2,0,0,1
3148,10,0,155,14,2,-3,3.5,0.7000000000000002,9,0,5,0,0,0,1
3133,10,0,60,-20,0,0,0.0,0.0,-3,0,81,-42,0,0,1
3034,10,0,246,33,0,-1,0.0,0.0,0,-1,24,0,0,0,1
2870,10,0,125,38,1,1,3.0,3.0,27,2,319,-2,0,0,1
2621,10,0,168,2,1,1,3.0,3.0,31,2,-41,-2,0,0,1
2518,10,0,0,0,0,0,0.0,0.0,0,0,0,30,0,0,1
2423,10,0,215,27,2,2,3.0,3.0,197,2,-668,0,0,0,1
2369,10,0,170,-10,4,1,3.0,0.0,8,0,434,0,0,0,1
1997,10,1,130,-15,2,-2,3.0,0.25,35,0,0,0,0,0,1
1654,10,0,146,7,0,0,0.0,0.0,53,5,-1,1,0,0,1
1596,10,0,64,-6,0,0,0.0,0.0,10,0,45,-24,0,0,1
936,10,0,89,-7,0,0,0.0,0.0,12,0,-4,2,0,0,1
789,10,0,207,6,1,1,3.0,3.0,107,1,15,-1,0,0,1
761,10,0,0,0,0,0,0.0,0.0,0,0,-1,31,0,0,1
708,10,0,98,8,0,0,0.0,0.0,24,0,-167,31,0,0,1
518,10,0,112,-15,0,0,0.0,0.0,71,0,4,-18,0,0,1
468,10,0,129,22,0,0,0.0,0.0,97,0,172,-2,0,0,1
